iso3,year,month,UCDP_BRD,UCDP_BRD_per_100k,UCDP_BRD_change,UCDP_BRD_state_based,UCDP_BRD_non_state,UCDP_BRD_one_sided,BRD_lag
PHL,2000,1,22,0.027629375587289062,-0.5848386393990774,13,0,9,"11,49,5,9,63,2,31,10,2.33333333333333,13.6666666666667,10,13"
PHL,2000,2,164,0.20596443619615487,7.0220486908589805,119,0,45,"22,11,49,5,9,63,2,31,10,2.33333333333333,13.6666666666667,10"
PHL,2000,3,195.0625,0.24497523070434424,5.073213310929051,187.0625,0,8,"164,22,11,49,5,9,63,2,31,10,2.33333333333333,13.6666666666667"
PHL,2000,4,304.075,0.3818819264411329,5.028730548852695,302.075,0,2,"195.0625,164,22,11,49,5,9,63,2,31,10,2.33333333333333"
PHL,2000,5,350.8625,0.44064144509069136,3.5298847976110164,333.8625,0,17,"304.075,195.0625,164,22,11,49,5,9,63,2,31,10"
PHL,2000,6,98,0.12307630943428764,-0.8767908309455588,98,0,0,"350.8625,304.075,195.0625,164,22,11,49,5,9,63,2,31"
PHL,2000,7,116,0.14568216218752417,-0.7937389036473133,80,0,36,"98,350.8625,304.075,195.0625,164,22,11,49,5,9,63,2"
PHL,2000,8,63,0.07912048463632779,-1.3591669931621828,30,0,33,"116,98,350.8625,304.075,195.0625,164,22,11,49,5,9,63"
PHL,2000,9,192.57991681521094,0.24185740237528858,0.050638554069916686,185.57991681521094,0,7,"63,116,98,350.8625,304.075,195.0625,164,22,11,49,5,9"
PHL,2000,10,125.42879778173896,0.15752360742608162,-0.6574877202703429,123.42879778173896,0,2,"192.579916815211,63,116,98,350.8625,304.075,195.0625,164,22,11,49,5"
PHL,2000,11,93.99128540305011,0.11804184210604328,-0.7854007745436427,88.99128540305011,0,5,"125.428797781739,192.579916815211,63,116,98,350.8625,304.075,195.0625,164,22,11,49"
PHL,2000,12,36,0.045211705506473014,-1.306699767441299,10,0,26,"93.9912854030501,125.428797781739,192.579916815211,63,116,98,350.8625,304.075,195.0625,164,22,11"
PHL,2001,1,120.54054054054053,0.14808149519397057,0.30278017953511926,116.54054054054053,0,4,"36,93.9912854030501,125.428797781739,192.579916815211,63,116,98,350.8625,304.075,195.0625,164,22"
PHL,2001,2,78.8108108108108,0.09681740806852426,-0.5086666635291142,73.8108108108108,0,5,"120.540540540541,36,93.9912854030501,125.428797781739,192.579916815211,63,116,98,350.8625,304.075,195.0625,164"
PHL,2001,3,67.54054054054053,0.08297212028917768,0.25200400801603196,67.54054054054053,0,0,"78.8108108108108,120.540540540541,36,93.9912854030501,125.428797781739,192.579916815211,63,116,98,350.8625,304.075,195.0625"
PHL,2001,4,93.29729729729729,0.11461374919497454,0.10890838221041177,91.29729729729729,0,2,"67.5405405405405,78.8108108108108,120.540540540541,36,93.9912854030501,125.428797781739,192.579916815211,63,116,98,350.8625,304.075"
PHL,2001,5,61.9017199017199,0.07604494883646341,-0.49588832945403016,59.9017199017199,0,2,"93.2972972972973,67.5405405405405,78.8108108108108,120.540540540541,36,93.9912854030501,125.428797781739,192.579916815211,63,116,98,350.8625"
PHL,2001,6,55.936488169364885,0.06871678828446587,-0.5662451579509196,48.936488169364885,0,7,"61.9017199017199,93.2972972972973,67.5405405405405,78.8108108108108,120.540540540541,36,93.9912854030501,125.428797781739,192.579916815211,63,116,98"
PHL,2001,7,12.811643835616438,0.01573883248377037,-1.694977441974235,12.811643835616438,0,0,"55.9364881693649,61.9017199017199,93.2972972972973,67.5405405405405,78.8108108108108,120.540540540541,36,93.9912854030501,125.428797781739,192.579916815211,63,116"
PHL,2001,8,52.81164383561644,0.06487798335531217,-0.3392170880884813,41.81164383561644,0,11,"12.8116438356164,55.9364881693649,61.9017199017199,93.2972972972973,67.5405405405405,78.8108108108108,120.540540540541,36,93.9912854030501,125.428797781739,192.579916815211,63"
PHL,2001,9,90.52739726027397,0.11121098579951508,1.0717954930788411,84.52739726027397,0,6,"52.8116438356164,12.8116438356164,55.9364881693649,61.9017199017199,93.2972972972973,67.5405405405405,78.8108108108108,120.540540540541,36,93.9912854030501,125.428797781739,192.579916815211"
PHL,2001,10,141.82191780821918,0.1742252154017371,2.6156002624151307,136.82191780821918,0,5,"90.527397260274,52.8116438356164,12.8116438356164,55.9364881693649,61.9017199017199,93.2972972972973,67.5405405405405,78.8108108108108,120.540540540541,36,93.9912854030501,125.428797781739"
PHL,2001,11,242,0.29729186277282793,4.975189686660514,241,0,1,"141.821917808219,90.527397260274,52.8116438356164,12.8116438356164,55.9364881693649,61.9017199017199,93.2972972972973,67.5405405405405,78.8108108108108,120.540540540541,36,93.9912854030501"
PHL,2001,12,35,0.042996757012599085,-1.294087842494092,33,0,2,"242,141.821917808219,90.527397260274,52.8116438356164,12.8116438356164,55.9364881693649,61.9017199017199,93.2972972972973,67.5405405405405,78.8108108108108,120.540540540541,36"
PHL,2002,1,39,0.04694898471556542,-1.1877332787133001,37,0,2,"35,242,141.821917808219,90.527397260274,52.8116438356164,12.8116438356164,55.9364881693649,61.9017199017199,93.2972972972973,67.5405405405405,78.8108108108108,120.540540540541"
PHL,2002,2,83.71428571428571,0.10077694155062758,-0.3366150249634492,76.71428571428571,0,7,"39,35,242,141.821917808219,90.527397260274,52.8116438356164,12.8116438356164,55.9364881693649,61.9017199017199,93.2972972972973,67.5405405405405,78.8108108108108"
PHL,2002,3,46.285714285714285,0.05571967416792379,-1.1199890210058965,45.285714285714285,0,1,"83.7142857142857,39,35,242,141.821917808219,90.527397260274,52.8116438356164,12.8116438356164,55.9364881693649,61.9017199017199,93.2972972972973,67.5405405405405"
PHL,2002,4,115,0.13843931390487238,0.3721906046992931,98,0,17,"46.2857142857143,83.7142857142857,39,35,242,141.821917808219,90.527397260274,52.8116438356164,12.8116438356164,55.9364881693649,61.9017199017199,93.2972972972973"
PHL,2002,5,4,0.004815280483647735,-1.914438502673797,4,0,0,"115,46.2857142857143,83.7142857142857,39,35,242,141.821917808219,90.527397260274,52.8116438356164,12.8116438356164,55.9364881693649,61.9017199017199"
PHL,2002,6,68,0.08185976822201148,-0.4835398918145486,65,1,2,"4,115,46.2857142857143,83.7142857142857,39,35,242,141.821917808219,90.527397260274,52.8116438356164,12.8116438356164,55.9364881693649"
PHL,2002,7,40,0.048152804836477346,-0.499207495333028,39,0,1,"68,4,115,46.2857142857143,83.7142857142857,39,35,242,141.821917808219,90.527397260274,52.8116438356164,12.8116438356164"
PHL,2002,8,39,0.04694898471556542,-0.3385540743744404,37,0,2,"40,68,4,115,46.2857142857143,83.7142857142857,39,35,242,141.821917808219,90.527397260274,52.8116438356164"
PHL,2002,9,63,0.07584066761745183,1.8314606741573032,63,0,0,"39,40,68,4,115,46.2857142857143,83.7142857142857,39,35,242,141.821917808219,90.527397260274"
PHL,2002,10,102,0.12278965233301722,1.7290868243689705,91,0,11,"63,39,40,68,4,115,46.2857142857143,83.7142857142857,39,35,242,141.821917808219"
PHL,2002,11,51.774193548387096,0.06232681593753721,-0.06785477878747281,43.774193548387096,0,8,"102,63,39,40,68,4,115,46.2857142857143,83.7142857142857,39,35,242"
PHL,2002,12,111.2258064516129,0.13389586377110796,1.6243515128530517,84.2258064516129,0,27,"51.7741935483871,102,63,39,40,68,4,115,46.2857142857143,83.7142857142857,39,35"
PHL,2003,1,65,0.07671260748690265,-0.09677168174668704,64,0,1,"111.225806451613,51.7741935483871,102,63,39,40,68,4,115,46.2857142857143,83.7142857142857,39"
PHL,2003,2,296,0.3493374125557413,6.039983286312591,281,0,15,"65,111.225806451613,51.7741935483871,102,63,39,40,68,4,115,46.2857142857143,83.7142857142857"
PHL,2003,3,230,0.2714446111075017,1.8647796119600677,196,0,34,"296,65,111.225806451613,51.7741935483871,102,63,39,40,68,4,115,46.2857142857143"
PHL,2003,4,95,0.11211842632701156,-0.6650352128272133,79,0,16,"230,296,65,111.225806451613,51.7741935483871,102,63,39,40,68,4,115"
PHL,2003,5,168,0.1982725855046099,0.3593567819378607,159,0,9,"95,230,296,65,111.225806451613,51.7741935483871,102,63,39,40,68,4"
PHL,2003,6,64,0.07553241352556568,-1.2034116728973037,61,0,3,"168,95,230,296,65,111.225806451613,51.7741935483871,102,63,39,40,68"
PHL,2003,7,66,0.07789280144823962,-1.137269126003684,65,0,1,"64,168,95,230,296,65,111.225806451613,51.7741935483871,102,63,39,40"
PHL,2003,8,61,0.07199183164155479,-0.2034820457018498,61,0,0,"66,64,168,95,230,296,65,111.225806451613,51.7741935483871,102,63,39"
PHL,2003,9,15,0.017702909420054456,-0.7424892703862661,15,0,0,"61,66,64,168,95,230,296,65,111.225806451613,51.7741935483871,102,63"
PHL,2003,10,33,0.038946400724119805,-1.4334763948497855,33,0,0,"15,61,66,64,168,95,230,296,65,111.225806451613,51.7741935483871,102"
PHL,2003,11,11,0.012982133574706603,-1.733242549432754,10,0,1,"33,15,61,66,64,168,95,230,296,65,111.225806451613,51.7741935483871"
PHL,2003,12,30,0.03540581884010892,-1.099006256900994,27,0,3,"11,33,15,61,66,64,168,95,230,296,65,111.225806451613"
PHL,2004,1,18.053449453551913,0.02089652537799385,-1.217863344976779,17,0,1.0534494535519126,"30,11,33,15,61,66,64,168,95,230,296,65"
PHL,2004,2,173.1104849726776,0.200372103499405,7.115548209308221,56,0,117.1104849726776,"18.0534494535519,30,11,33,15,61,66,64,168,95,230,296"
PHL,2004,3,44.08469945355191,0.05102720359798803,-0.4492214962622394,44,0,0.08469945355191257,"173.110484972678,18.0534494535519,30,11,33,15,61,66,64,168,95,230"
PHL,2004,4,32.08196721311475,0.03713426864874964,-0.7543086603602597,30,0,2.081967213114754,"44.0846994535519,173.110484972678,18.0534494535519,30,11,33,15,61,66,64,168,95"
PHL,2004,5,22.084699453551913,0.025562620804619598,-1.1406032450684793,22,0,0.08469945355191257,"32.0819672131148,44.0846994535519,173.110484972678,18.0534494535519,30,11,33,15,61,66,64,168"
PHL,2004,6,37.08196721311475,0.042921673829060654,-0.6069742224875089,37,0,0.08196721311475409,"22.0846994535519,32.0819672131148,44.0846994535519,173.110484972678,18.0534494535519,30,11,33,15,61,66,64"
PHL,2004,7,28.084699453551913,0.0325075070209928,-0.9678833498686088,28,0,0.08469945355191257,"37.0819672131148,22.0846994535519,32.0819672131148,44.0846994535519,173.110484972678,18.0534494535519,30,11,33,15,61,66"
PHL,2004,8,35.08469945355191,0.040609874273428215,-0.7404960629362861,32,0,3.0846994535519126,"28.0846994535519,37.0819672131148,22.0846994535519,32.0819672131148,44.0846994535519,173.110484972678,18.0534494535519,30,11,33,15,61"
PHL,2004,9,18.081967213114755,0.02092953414387882,-0.886229836817713,16,0,2.081967213114754,"35.0846994535519,28.0846994535519,37.0819672131148,22.0846994535519,32.0819672131148,44.0846994535519,173.110484972678,18.0534494535519,30,11,33,15"
PHL,2004,10,22.084699453551913,0.025562620804619598,-0.46338653384952344,22,0,0.08469945355191257,"18.0819672131148,35.0846994535519,28.0846994535519,37.0819672131148,22.0846994535519,32.0819672131148,44.0846994535519,173.110484972678,18.0534494535519,30,11,33"
PHL,2004,11,29.081967213114755,0.03366182554056304,0.1420913732097887,25,0,4.081967213114754,"22.0846994535519,18.0819672131148,35.0846994535519,28.0846994535519,37.0819672131148,22.0846994535519,32.0819672131148,44.0846994535519,173.110484972678,18.0534494535519,30,11"
PHL,2004,12,12.084699453551913,0.013987810443997585,-1.116481760036243,10,0,2.0846994535519126,"29.0819672131148,22.0846994535519,18.0819672131148,35.0846994535519,28.0846994535519,37.0819672131148,22.0846994535519,32.0819672131148,44.0846994535519,173.110484972678,18.0534494535519,30"
PHL,2005,1,39,0.04431014456218748,1.2256241942131663,36,0,3,"12.0846994535519,29.0819672131148,22.0846994535519,18.0819672131148,35.0846994535519,28.0846994535519,37.0819672131148,22.0846994535519,32.0819672131148,44.0846994535519,173.110484972678,18.0534494535519"
PHL,2005,2,103,0.11702422794629001,5.774580316983565,95,0,8,"39,12.0846994535519,29.0819672131148,22.0846994535519,18.0819672131148,35.0846994535519,28.0846994535519,37.0819672131148,22.0846994535519,32.0819672131148,44.0846994535519,173.110484972678"
PHL,2005,3,50,0.05680787764383011,0.6796498651087862,49,0,1,"103,39,12.0846994535519,29.0819672131148,22.0846994535519,18.0819672131148,35.0846994535519,28.0846994535519,37.0819672131148,22.0846994535519,32.0819672131148,44.0846994535519"
PHL,2005,4,38,0.04317398700931088,0.7864742780073217,38,0,0,"50,103,39,12.0846994535519,29.0819672131148,22.0846994535519,18.0819672131148,35.0846994535519,28.0846994535519,37.0819672131148,22.0846994535519,32.0819672131148"
PHL,2005,5,33,0.03749319924492787,0.4599004814762586,33,0,0,"38,50,103,39,12.0846994535519,29.0819672131148,22.0846994535519,18.0819672131148,35.0846994535519,28.0846994535519,37.0819672131148,22.0846994535519"
PHL,2005,6,47,0.0533994049852003,0.8542465753424657,47,0,0,"33,38,50,103,39,12.0846994535519,29.0819672131148,22.0846994535519,18.0819672131148,35.0846994535519,28.0846994535519,37.0819672131148"
PHL,2005,7,11,0.012497733081642624,-1.5963919365257955,9,0,2,"47,33,38,50,103,39,12.0846994535519,29.0819672131148,22.0846994535519,18.0819672131148,35.0846994535519,28.0846994535519"
PHL,2005,8,21,0.023859308610408646,-1.2237144649401337,19,0,2,"11,47,33,38,50,103,39,12.0846994535519,29.0819672131148,22.0846994535519,18.0819672131148,35.0846994535519"
PHL,2005,9,20,0.022723151057532042,-0.21568627450980393,20,0,0,"21,11,47,33,38,50,103,39,12.0846994535519,29.0819672131148,22.0846994535519,18.0819672131148"
PHL,2005,10,23,0.026131623716161848,-1.1346625386996902,22,0,1,"20,21,11,47,33,38,50,103,39,12.0846994535519,29.0819672131148,22.0846994535519"
PHL,2005,11,81.75,0.09288087994766223,3.037037037037037,81.75,0,0,"23,20,21,11,47,33,38,50,103,39,12.0846994535519,29.0819672131148"
PHL,2005,12,20.25,0.023007190445751193,-1.1187669990933817,20.25,0,0,"81.75,23,20,21,11,47,33,38,50,103,39,12.0846994535519"
PHL,2006,1,64.45505617977528,0.07200959262322028,0.02174553185472472,57.45505617977528,2,5,"20.25,81.75,23,20,21,11,47,33,38,50,103,39"
PHL,2006,2,50.056179775280896,0.05592307768438008,-0.48481940679145574,40.056179775280896,8,2,"64.4550561797753,20.25,81.75,23,20,21,11,47,33,38,50,103"
PHL,2006,3,38.45505617977528,0.04296222971375777,0.7781915008767564,38.45505617977528,0,0,"50.0561797752809,64.4550561797753,20.25,81.75,23,20,21,11,47,33,38,50"
PHL,2006,4,49.98876404494382,0.055847760408037496,0.1542294011064993,48.98876404494382,0,1,"38.4550561797753,50.0561797752809,64.4550561797753,20.25,81.75,23,20,21,11,47,33,38"
PHL,2006,5,37.45505617977528,0.04184502344800921,-0.5044724960585213,34.45505617977528,0,3,"49.9887640449438,38.4550561797753,50.0561797752809,64.4550561797753,20.25,81.75,23,20,21,11,47,33"
PHL,2006,6,53.58988764044943,0.059870958252671344,-0.4027878597954724,20.589887640449437,25,8,"37.4550561797753,49.9887640449438,38.4550561797753,50.0561797752809,64.4550561797753,20.25,81.75,23,20,21,11,47"
PHL,2006,7,40,0.04468825062994234,1.0465160842175858,40,0,0,"53.5898876404494,37.4550561797753,49.9887640449438,38.4550561797753,50.0561797752809,64.4550561797753,20.25,81.75,23,20,21,11"
PHL,2006,8,35,0.039102219301199545,-0.43942476497530314,33,0,2,"40,53.5898876404494,37.4550561797753,49.9887640449438,38.4550561797753,50.0561797752809,64.4550561797753,20.25,81.75,23,20,21"
PHL,2006,9,18,0.02010971278347405,-1.1578578468951921,18,0,0,"35,40,53.5898876404494,37.4550561797753,49.9887640449438,38.4550561797753,50.0561797752809,64.4550561797753,20.25,81.75,23,20"
PHL,2006,10,8,0.008937650125988468,-1.5667271194925747,6,0,2,"18,35,40,53.5898876404494,37.4550561797753,49.9887640449438,38.4550561797753,50.0561797752809,64.4550561797753,20.25,81.75,23"
PHL,2006,11,26,0.02904736290946252,-0.3753802948747953,26,0,0,"8,18,35,40,53.5898876404494,37.4550561797753,49.9887640449438,38.4550561797753,50.0561797752809,64.4550561797753,20.25,81.75"
PHL,2006,12,13,0.01452368145473126,-1.1361642557162857,13,0,0,"26,8,18,35,40,53.5898876404494,37.4550561797753,49.9887640449438,38.4550561797753,50.0561797752809,64.4550561797753,20.25"
PHL,2007,1,50.16986301369863,0.055086205495559176,2.0647822443929145,50,0,0.16986301369863013,"13,26,8,18,35,40,53.5898876404494,37.4550561797753,49.9887640449438,38.4550561797753,50.0561797752809,64.4550561797753"
PHL,2007,2,23.153424657534245,0.025422319934631423,-0.14894654762044235,23,0,0.15342465753424658,"50.1698630136986,13,26,8,18,35,40,53.5898876404494,37.4550561797753,49.9887640449438,38.4550561797753,50.0561797752809"
PHL,2007,3,44.16986301369863,0.04849824186322657,1.8295492163743192,44,0,0.16986301369863013,"23.1534246575342,50.1698630136986,13,26,8,18,35,40,53.5898876404494,37.4550561797753,49.9887640449438,38.4550561797753"
PHL,2007,4,56.16438356164384,0.061668152722748094,1.9411756461696914,45,0,11.164383561643836,"44.1698630136986,23.1534246575342,50.1698630136986,13,26,8,18,35,40,53.5898876404494,37.4550561797753,49.9887640449438"
PHL,2007,5,27.16986301369863,0.02983234490495087,-0.46688330595358085,27,0,0.16986301369863013,"56.1643835616438,44.1698630136986,23.1534246575342,50.1698630136986,13,26,8,18,35,40,53.5898876404494,37.4550561797753"
PHL,2007,6,39.16438356164383,0.04300225576447239,0.16114318492973445,21,0,18.164383561643834,"27.1698630136986,56.1643835616438,44.1698630136986,23.1534246575342,50.1698630136986,13,26,8,18,35,40,53.5898876404494"
PHL,2007,7,52.16986301369863,0.05728219337300337,0.6303434785926276,41,0,11.16986301369863,"39.1643835616438,27.1698630136986,56.1643835616438,44.1698630136986,23.1534246575342,50.1698630136986,13,26,8,18,35,40"
PHL,2007,8,123.16986301369863,0.13523976302227247,4.1053409592996735,123,0,0.16986301369863013,"52.1698630136986,39.1643835616438,27.1698630136986,56.1643835616438,44.1698630136986,23.1534246575342,50.1698630136986,13,26,8,18,35"
PHL,2007,9,0.1643835616438356,1.804921543104822e-4,-1.99338071028656,0,0,0.1643835616438356,"123.169863013699,52.1698630136986,39.1643835616438,27.1698630136986,56.1643835616438,44.1698630136986,23.1534246575342,50.1698630136986,13,26,8,18"
PHL,2007,10,17.16986301369863,0.018852405517729865,-1.3035239552737674,16,0,1.16986301369863,"0.164383561643836,123.169863013699,52.1698630136986,39.1643835616438,27.1698630136986,56.1643835616438,44.1698630136986,23.1534246575342,50.1698630136986,13,26,8"
PHL,2007,11,35.16438356164384,0.03861028000958399,-0.3722334551127655,34,0,1.1643835616438356,"17.1698630136986,0.164383561643836,123.169863013699,52.1698630136986,39.1643835616438,27.1698630136986,56.1643835616438,44.1698630136986,23.1534246575342,50.1698630136986,13,26"
PHL,2007,12,15.169863013698631,0.016656417640285668,-1.318039902430407,15,0,0.16986301369863013,"35.1643835616438,17.1698630136986,0.164383561643836,123.169863013699,52.1698630136986,39.1643835616438,27.1698630136986,56.1643835616438,44.1698630136986,23.1534246575342,50.1698630136986,13"
PHL,2008,1,18,0.01941766529651665,-1.0864515922587035,14,0,4,"15.1698630136986,35.1643835616438,17.1698630136986,0.164383561643836,123.169863013699,52.1698630136986,39.1643835616438,27.1698630136986,56.1643835616438,44.1698630136986,23.1534246575342,50.1698630136986"
PHL,2008,2,11,0.011866351014537953,-1.3679322016109987,11,0,0,"18,15.1698630136986,35.1643835616438,17.1698630136986,0.164383561643836,123.169863013699,52.1698630136986,39.1643835616438,27.1698630136986,56.1643835616438,44.1698630136986,23.1534246575342"
PHL,2008,3,26,0.02804773876163516,1.2275252238975174,26,0,0,"11,18,15.1698630136986,35.1643835616438,17.1698630136986,0.164383561643836,123.169863013699,52.1698630136986,39.1643835616438,27.1698630136986,56.1643835616438,44.1698630136986"
PHL,2008,4,17,0.018338906113376834,-0.33474974280985803,17,0,0,"26,11,18,15.1698630136986,35.1643835616438,17.1698630136986,0.164383561643836,123.169863013699,52.1698630136986,39.1643835616438,27.1698630136986,56.1643835616438"
PHL,2008,5,12,0.012945110197677766,-0.8228970706799248,12,0,0,"17,26,11,18,15.1698630136986,35.1643835616438,17.1698630136986,0.164383561643836,123.169863013699,52.1698630136986,39.1643835616438,27.1698630136986"
PHL,2008,6,48,0.05178044079071106,3.8082161505097103,48,0,0,"12,17,26,11,18,15.1698630136986,35.1643835616438,17.1698630136986,0.164383561643836,123.169863013699,52.1698630136986,39.1643835616438"
PHL,2008,7,15,0.01618138774709721,-0.6221590909090909,10,0,5,"48,12,17,26,11,18,15.1698630136986,35.1643835616438,17.1698630136986,0.164383561643836,123.169863013699,52.1698630136986"
PHL,2008,8,171.8292682926829,0.18536240110292654,12.003690118220078,126.82926829268293,0,45,"15,48,12,17,26,11,18,15.1698630136986,35.1643835616438,17.1698630136986,0.164383561643836,123.169863013699"
PHL,2008,9,88.17073170731707,0.09511498651342505,1.6505932845241102,88.17073170731707,0,0,"171.829268292683,15,48,12,17,26,11,18,15.1698630136986,35.1643835616438,17.1698630136986,0.164383561643836"
PHL,2008,10,93,0.10032460403200268,1.1704545454545454,93,0,0,"88.1707317073171,171.829268292683,15,48,12,17,26,11,18,15.1698630136986,35.1643835616438,17.1698630136986"
PHL,2008,11,31.5,0.033980914268904136,-1.1190251423896282,29.5,0,2,"93,88.1707317073171,171.829268292683,15,48,12,17,26,11,18,15.1698630136986,35.1643835616438"
PHL,2008,12,34.5,0.03721719181832357,-1.0675298908787134,28.5,0,6,"31.5,93,88.1707317073171,171.829268292683,15,48,12,17,26,11,18,15.1698630136986"
PHL,2009,1,92.41095890410959,0.09790930044378124,1.5551417208509566,92.41095890410959,0,0,"34.5,31.5,93,88.1707317073171,171.829268292683,15,48,12,17,26,11,18"
PHL,2009,2,57.726027397260275,0.06116065699230568,0.34139742161387887,57.726027397260275,0,0,"92.4109589041096,34.5,31.5,93,88.1707317073171,171.829268292683,15,48,12,17,26,11"
PHL,2009,3,114.41095890410959,0.12121827413377718,0.4156324397038732,109.41095890410959,0,5,"57.7260273972603,92.4109589041096,34.5,31.5,93,88.1707317073171,171.829268292683,15,48,12,17,26"
PHL,2009,4,48.849315068493155,0.05175579089571952,-0.8433462211876701,43.849315068493155,0,5,"114.41095890411,57.7260273972603,92.4109589041096,34.5,31.5,93,88.1707317073171,171.829268292683,15,48,12,17"
PHL,2009,5,134.41095890410958,0.14240825021559167,0.3987411657786145,125.41095890410959,4,5,"48.8493150684932,114.41095890411,57.7260273972603,92.4109589041096,34.5,31.5,93,88.1707317073171,171.829268292683,15,48,12"
PHL,2009,6,178.84931506849315,0.18949063542751376,2.4183134063162357,176.84931506849315,0,2,"134.41095890411,48.8493150684932,114.41095890411,57.7260273972603,92.4109589041096,34.5,31.5,93,88.1707317073171,171.829268292683,15,48"
PHL,2009,7,79.41095890410959,0.08413581599060181,-1.5068727719814348,27.41095890410959,40,12,"178.849315068493,134.41095890411,48.8493150684932,114.41095890411,57.7260273972603,92.4109589041096,34.5,31.5,93,88.1707317073171,171.829268292683,15"
PHL,2009,8,84.41095890410959,0.08943331001105544,0.8220437128847056,84.41095890410959,0,0,"79.4109589041096,178.849315068493,134.41095890411,48.8493150684932,114.41095890411,57.7260273972603,92.4109589041096,34.5,31.5,93,88.1707317073171,171.829268292683"
PHL,2009,9,75.84931506849315,0.08036225860616909,-0.29578020810286987,71.84931506849315,0,4,"84.4109589041096,79.4109589041096,178.849315068493,134.41095890411,48.8493150684932,114.41095890411,57.7260273972603,92.4109589041096,34.5,31.5,93,88.1707317073171"
PHL,2009,10,30.91095890410959,0.03275012399220166,-0.3351665889169878,30.91095890410959,0,0,"75.8493150684932,84.4109589041096,79.4109589041096,178.849315068493,134.41095890411,48.8493150684932,114.41095890411,57.7260273972603,92.4109589041096,34.5,31.5,93"
PHL,2009,11,115.34931506849315,0.12221246136775273,0.5335176681691862,56.349315068493155,0,59,"30.9109589041096,75.8493150684932,84.4109589041096,79.4109589041096,178.849315068493,134.41095890411,48.8493150684932,114.41095890411,57.7260273972603,92.4109589041096,34.5,31.5"
PHL,2009,12,35.41095890410959,0.03751786861060991,-1.255253111496178,34.41095890410959,0,1,"115.349315068493,30.9109589041096,75.8493150684932,84.4109589041096,79.4109589041096,178.849315068493,134.41095890411,48.8493150684932,114.41095890411,57.7260273972603,92.4109589041096,34.5"
PHL,2010,1,29.488039836794286,0.03060921720135855,-1.1645150456910653,29.267399267399266,0,0.22064056939501778,"35.4109589041096,115.349315068493,30.9109589041096,75.8493150684932,84.4109589041096,79.4109589041096,178.849315068493,134.41095890411,48.8493150684932,114.41095890411,57.7260273972603,92.4109589041096"
PHL,2010,2,50.76339082033032,0.05269348739681646,-0.561715312882166,40.56410256410256,0,10.199288256227758,"29.4880398367943,35.4109589041096,115.349315068493,30.9109589041096,75.8493150684932,84.4109589041096,79.4109589041096,178.849315068493,134.41095890411,48.8493150684932,114.41095890411,57.7260273972603"
PHL,2010,3,41.488039836794286,0.043065474329646324,-0.8200426815836559,41.26739926739927,0,0.22064056939501778,"50.7633908203303,29.4880398367943,35.4109589041096,115.349315068493,30.9109589041096,75.8493150684932,84.4109589041096,79.4109589041096,178.849315068493,134.41095890411,48.8493150684932,114.41095890411"
PHL,2010,4,52.24649016463963,0.05423297629510911,0.010304530082697605,46.032967032967036,0,6.213523131672598,"41.4880398367943,50.7633908203303,29.4880398367943,35.4109589041096,115.349315068493,30.9109589041096,75.8493150684932,84.4109589041096,79.4109589041096,178.849315068493,134.41095890411,48.8493150684932"
PHL,2010,5,36.488039836794286,0.03787536719285975,-0.6485651013457374,35.26739926739927,0,1.2206405693950177,"52.2464901646396,41.4880398367943,50.7633908203303,29.4880398367943,35.4109589041096,115.349315068493,30.9109589041096,75.8493150684932,84.4109589041096,79.4109589041096,178.849315068493,134.41095890411"
PHL,2010,6,41.24649016463964,0.042814740594178655,0.01735636969868859,32.032967032967036,0,9.213523131672599,"36.4880398367943,52.2464901646396,41.4880398367943,50.7633908203303,29.4880398367943,35.4109589041096,115.349315068493,30.9109589041096,75.8493150684932,84.4109589041096,79.4109589041096,178.849315068493"
PHL,2010,7,26.059468408222855,0.027050286593276324,-0.7474566037400437,20.267399267399266,0,5.792069140823589,"41.2464901646396,36.4880398367943,52.2464901646396,41.4880398367943,50.7633908203303,29.4880398367943,35.4109589041096,115.349315068493,30.9109589041096,75.8493150684932,84.4109589041096,79.4109589041096"
PHL,2010,8,29.916611265365713,0.031054083527368825,-0.5526283605904343,29.267399267399266,0,0.6492119979664464,"26.0594684082229,41.2464901646396,36.4880398367943,52.2464901646396,41.4880398367943,50.7633908203303,29.4880398367943,35.4109589041096,115.349315068493,30.9109589041096,75.8493150684932,84.4109589041096"
PHL,2010,9,23.24649016463963,0.024130354901746996,-0.7676010994242795,22.032967032967033,0,1.2135231316725978,"29.9166112653657,26.0594684082229,41.2464901646396,36.4880398367943,52.2464901646396,41.4880398367943,50.7633908203303,29.4880398367943,35.4109589041096,115.349315068493,30.9109589041096,75.8493150684932"
PHL,2010,10,9.05693950177936,0.009401297269125853,-1.4670196021193962,8,0,1.0569395017793595,"23.2464901646396,29.9166112653657,26.0594684082229,41.2464901646396,36.4880398367943,52.2464901646396,41.4880398367943,50.7633908203303,29.4880398367943,35.4109589041096,115.349315068493,30.9109589041096"
PHL,2010,11,12,0.012456257128287771,-1.1066503983919258,10,0,2,"9.05693950177936,23.2464901646396,29.9166112653657,26.0594684082229,41.2464901646396,36.4880398367943,52.2464901646396,41.4880398367943,50.7633908203303,29.4880398367943,35.4109589041096,115.349315068493"
